chrom	start	end	direction	in_ATAC	has_activity	in_STARR_seq	n_ATAC	n_STARR_seq
chr5	13591518	13592183	Activating	False	False	True	0	2
chr5	13604828	13605565	Activating	False	False	True	0	2
chr5	13762454	13762890	Activating	False	False	True	0	2
chr5	14035886	14036283	Activating	False	False	True	0	2
chr5	14156627	14157291	Activating	False	False	True	0	2
chr5	14249920	14250744	Activating	True	True	True	1	2
chr5	14268202	14268724	Activating	True	True	False	2	0
chr5	14272616	14272847	Activating	True	True	False	2	0
chr5	14305060	14305486	Activating	True	True	False	2	0
chr5	14325887	14326868	Activating	True	True	True	2	1
chr5	14400145	14400557	Activating	False	False	True	0	2
chr5	14406402	14406785	Activating	True	True	False	2	0
chr5	14449197	14450282	Activating	True	True	True	3	1
chr5	14463553	14464153	Activating	True	True	False	2	0
chr5	14577444	14578377	Activating	False	False	True	0	2
chr5	14589297	14589613	Repressing	True	True	False	2	0
chr5	14655176	14655848	Activating	True	True	True	2	1
chr5	14664342	14664852	Repressing	False	False	True	0	2
chr5	14695975	14696543	Activating	True	True	False	2	0
chr5	14706663	14707142	Activating	True	True	False	2	0
chr5	14733686	14733965	Activating	True	True	False	2	0
chr5	14809554	14810142	Activating	True	True	True	1	2
chr5	14871208	14872671	Repressing	True	True	False	2	0
chr5	14926023	14926314	Activating	True	True	False	2	0
chr5	14959864	14960452	Activating	False	False	True	0	2
chr5	14995079	14995620	Activating	False	False	True	0	2
chr5	15008170	15008876	Activating	True	True	True	1	2
chr5	15516417	15516916	Activating	False	False	True	0	2
chr5	15650265	15650611	Activating	False	False	True	0	2
chr5	15911834	15912435	Activating	False	False	True	0	2
chr5	15950039	15950671	Activating	False	False	True	0	2
chr5	16089928	16090746	Activating	True	True	True	2	1
chr5	16178841	16179258	Repressing	True	True	False	2	0
chr5	16335494	16336014	Repressing	False	False	True	0	2
chr5	16354707	16355235	Repressing	True	True	False	2	0
chr5	16392785	16392952	Activating	True	True	False	2	0
chr5	16436576	16437444	Activating	False	False	True	0	2
chr5	16455888	16456512	Activating	False	False	True	0	2
chr5	16464883	16466204	Activating	True	True	True	2	1
chr5	16522189	16522452	Activating	True	True	False	2	0
chr5	16577471	16578019	Activating	False	False	True	0	2
chr5	16593707	16594100	Activating	True	True	True	2	1
chr5	16616421	16617285	Repressing	True	True	False	2	0
chr5	16629126	16629586	Activating	False	False	True	0	2
chr5	16735534	16736851	Activating	True	True	True	2	1
chr5	16985171	16985658	Activating	False	False	True	0	2
chr5	17024735	17025307	Activating	True	True	True	2	1
chr5	17031778	17032315	Activating	True	True	False	2	0
chr5	17062468	17063452	Activating	False	False	True	0	2
chr5	17088068	17088368	Activating	True	True	True	1	2
chr5	17118549	17119036	Activating	True	True	True	1	2
chr5	17311163	17312218	Activating	False	False	True	0	2
chr5	17355858	17356446	Activating	False	False	True	0	2
chr5	17361007	17361345	Activating	False	False	True	0	2
chr5	17400707	17401628	Activating	True	True	False	2	0
chr5	17443398	17444083	Activating	True	True	False	2	0
chr5	17517620	17518714	Repressing	False	False	True	0	2
chr5	17520894	17521536	Activating	False	False	True	0	2
chr5	17525000	17526766	Repressing	False	False	True	0	2
chr5	17528917	17529254	Repressing	False	False	True	0	2
chr5	17584188	17584594	Repressing	False	False	True	0	2
chr5	17593039	17595144	Repressing	False	False	True	0	2
chr5	17598612	17599337	Repressing	False	False	True	0	2
chr5	17631270	17631835	Activating	False	False	True	0	2
chr5	17884537	17884940	Activating	False	False	True	0	2
chr5	18103404	18103906	Activating	False	False	True	0	2
chr5	18428561	18428908	Activating	False	False	True	0	2
chr5	18551280	18551754	Activating	False	False	True	0	2
chr5	18697891	18698838	Activating	True	True	False	2	0
chr5	18745000	18746330	Activating	True	True	True	2	1
chr5	18905797	18906020	Repressing	True	True	False	2	0
chr5	19047059	19047615	Activating	True	True	True	2	1
chr5	19098276	19099761	Activating	True	True	False	2	0
chr5	19141834	19142777	Activating	True	True	True	2	1
chr5	19199924	19200438	Repressing	True	True	False	2	0
chr5	19288029	19288738	Activating	True	True	True	1	2
chr5	19322763	19323054	Activating	True	True	False	2	0
chr5	19627957	19628439	Activating	False	False	True	0	2
chr5	20128495	20128905	Activating	False	False	True	0	2
chr5	20305324	20305958	Activating	False	False	True	0	2
chr5	20612804	20613425	Activating	False	False	True	0	2
chr5	20678647	20679860	Activating	False	False	True	0	2
chr5	20972315	20972900	Activating	True	True	True	1	2
chr5	21083163	21083600	Activating	False	False	True	0	2
chr5	21196610	21197072	Activating	False	False	True	0	2
chr5	21237350	21237920	Activating	False	False	True	0	2
chr5	21275408	21275764	Activating	False	False	True	0	2
chr5	21341335	21342185	Activating	True	True	False	2	0
chr5	21459199	21460018	Activating	True	True	False	2	0
chr5	21469508	21470038	Activating	False	False	True	0	2
chr5	21482394	21482857	Repressing	False	False	True	0	2
chr5	21496611	21497177	Repressing	False	False	True	0	2
chr5	21663016	21663534	Activating	False	False	True	0	2
chr5	21680073	21680805	Activating	False	False	True	0	2
chr5	21807030	21807411	Activating	False	False	True	0	2
chr5	21994579	21995353	Activating	False	False	True	0	2
chr5	22163985	22164993	Activating	False	False	True	0	2
chr5	22249178	22249688	Activating	False	False	True	0	2
chr5	22560074	22560550	Activating	False	False	True	0	2
chr5	22607357	22607857	Activating	False	False	True	0	2
chr5	22908023	22908574	Activating	False	False	True	0	2
chr5	22934704	22935169	Activating	False	False	True	0	2
chr5	23448243	23448733	Activating	False	False	True	0	2
chr5	23527386	23528025	Activating	False	False	True	0	2
chr5	23691397	23692153	Activating	False	False	True	0	2
chr5	23951218	23952429	Activating	False	False	True	0	2
chr5	24069376	24070024	Activating	False	False	True	0	2
chr5	24310250	24310756	Activating	False	False	True	0	2
chr5	24357107	24357849	Activating	False	False	True	0	2
chr5	24387014	24387552	Activating	False	False	True	0	2
chr5	25162596	25163054	Activating	False	False	True	0	2
chr5	25198787	25200050	Activating	False	False	True	0	2
chr5	25613907	25614459	Activating	False	False	True	0	2
chr5	26324723	26325365	Activating	False	False	True	0	2
chr5	26446675	26447015	Activating	False	False	True	0	2
chr5	26484460	26485429	Activating	False	False	True	0	2
chr5	26538098	26538835	Activating	False	False	True	0	2
chr5	26660189	26660610	Activating	False	False	True	0	2
chr5	26787285	26787715	Activating	False	False	True	0	2
chr5	27120159	27120922	Activating	False	False	True	0	2
chr5	27217473	27218394	Activating	True	True	False	2	0
chr5	27241794	27242309	Activating	False	False	True	0	2
chr5	27328423	27328883	Activating	False	False	True	0	2
chr5	27438626	27439500	Activating	False	False	True	0	2
chr5	27743370	27744676	Activating	False	False	True	0	2
chr5	28076799	28078360	Activating	False	False	True	0	2
chr5	28798832	28799318	Activating	False	False	True	0	2
chr5	28850401	28850711	Activating	True	True	False	2	0
chr5	29126616	29127694	Activating	False	False	True	0	2
chr5	29191514	29191901	Repressing	False	False	True	0	2
chr5	29382788	29383131	Activating	False	False	True	0	2
chr5	29983860	29984732	Activating	True	True	False	2	0
chr5	29993112	29993777	Activating	True	True	True	2	1
chr5	30040515	30041014	Activating	True	True	False	2	0
chr5	30100713	30101431	Activating	False	False	True	0	2
chr5	30345873	30346824	Activating	False	False	True	0	2
chr5	30387949	30388827	Activating	False	False	True	0	2
chr5	30447254	30447963	Activating	False	False	True	0	2
chr5	30607298	30607819	Activating	False	False	True	0	2
chr5	31080330	31080802	Activating	False	False	True	0	2
chr5	31383710	31384798	Activating	False	False	True	0	2
chr5	31387543	31388072	Activating	False	False	True	0	2
chr5	31618083	31618979	Repressing	True	True	False	2	0
chr5	31719865	31720305	Activating	False	False	True	0	2
chr5	31938886	31939393	Activating	False	False	True	0	2
chr5	31975262	31975727	Activating	True	True	False	2	0
chr5	32090834	32091145	Activating	True	True	False	2	0
chr5	32173311	32174717	Activating	True	True	True	2	1
chr5	32312200	32313256	Repressing	False	False	True	0	1
chr5	32390799	32391627	Activating	False	False	True	0	2
chr5	32531505	32531967	Activating	False	False	True	0	2
chr5	32537474	32537750	Activating	True	True	False	2	0
chr5	32545499	32545768	Repressing	True	True	False	2	0
chr5	32551872	32552259	Activating	True	True	False	2	0
chr5	32585373	32586349	Activating	True	True	False	2	0
chr5	32598277	32598705	Activating	False	False	True	0	2
chr5	32628031	32628338	Repressing	True	True	False	2	0
chr5	32637866	32638918	Repressing	True	True	False	2	0
chr5	32677938	32678389	Activating	False	False	True	0	2
chr5	32720171	32720667	Activating	False	False	True	0	2
chr5	32734418	32735390	Repressing	True	True	False	2	0
chr5	32767818	32768684	Activating	False	False	True	0	2
chr5	32804431	32805018	Activating	False	False	True	0	2
chr5	33237389	33237902	Activating	False	False	True	0	2
chr5	33297691	33298245	Activating	False	False	True	0	2
chr5	33313185	33313372	Activating	True	True	False	2	0
chr5	33440312	33441393	Activating	True	True	True	2	1
chr5	33460134	33460735	Activating	False	False	True	0	2
chr5	33514702	33515620	Activating	False	False	True	0	2
chr5	33539782	33540496	Mixed	True	True	True	2	1
chr5	33806930	33807425	Activating	False	False	True	0	2
chr5	33850151	33850562	Activating	False	False	True	0	2
chr5	33994833	33995277	Activating	False	False	True	0	2
chr5	34000974	34001819	Activating	True	True	False	2	0
chr5	34231744	34232200	Activating	False	False	True	0	2
chr5	34244443	34245364	Activating	False	False	True	0	2
chr5	34292359	34292766	Activating	False	False	True	0	2
chr5	34409333	34409604	Activating	True	True	False	2	0
chr5	34498941	34499426	Activating	False	False	True	0	2
chr5	34524014	34524615	Activating	True	True	False	2	0
chr5	34525788	34526142	Activating	False	False	True	0	2
chr5	34577230	34577768	Activating	True	True	False	2	0
chr5	34587366	34588169	Activating	True	True	True	2	1
chr5	34619897	34620686	Mixed	True	True	True	2	1
chr5	34655318	34656419	Repressing	False	False	True	0	1
chr5	34666282	34666903	Activating	False	False	True	0	2
chr5	34699604	34700103	Activating	False	False	True	0	2
chr5	34791647	34792377	Activating	True	True	False	2	0
chr5	34866721	34867452	Activating	True	True	False	2	0
chr5	34914733	34916037	Activating	True	True	True	2	1
chr5	34923760	34924446	Activating	False	False	True	0	2
chr5	35229336	35229795	Repressing	True	True	False	2	0
chr5	35268966	35269511	Activating	False	False	True	0	2
chr5	35494402	35495044	Activating	False	False	True	0	2
chr5	35617390	35617987	Activating	True	True	True	2	1
chr5	35892047	35892978	Activating	False	False	True	0	2
chr5	35954208	35954605	Repressing	True	True	False	2	0
chr5	36056869	36057240	Activating	False	False	True	0	2
chr5	36150839	36152246	Activating	True	True	True	2	1
chr5	36177859	36178371	Repressing	True	True	False	2	0
chr5	36230264	36230900	Repressing	True	True	False	2	0
chr5	36241730	36242622	Activating	False	False	True	0	2
chr5	36265284	36265930	Repressing	True	True	False	2	0
chr5	36507394	36507697	Activating	True	True	False	2	0
chr5	36702854	36703984	Activating	True	True	True	1	2
chr5	36734488	36734762	Activating	True	True	False	2	0
chr5	36739792	36740326	Activating	False	False	True	0	2
chr5	36744066	36745751	Repressing	True	True	False	2	0
chr5	36783915	36784356	Activating	False	False	True	0	2
chr5	36795211	36795839	Activating	True	True	True	2	1
chr5	36870515	36870762	Activating	True	True	False	2	0
chr5	36875829	36877654	Activating	True	True	True	2	1
chr5	37370759	37371379	Activating	True	True	True	2	1
chr5	37378944	37379439	Activating	False	False	True	0	2
chr5	37575603	37576476	Repressing	True	True	False	2	0
chr5	37668550	37669035	Activating	True	True	False	2	0
chr5	37722790	37723950	Activating	True	True	True	3	1
chr5	37738229	37738698	Activating	False	False	True	0	2
chr5	37875227	37875757	Activating	False	False	True	0	2
chr5	37951901	37952609	Activating	True	True	True	1	2
chr5	38069414	38069966	Activating	False	False	True	0	2
chr5	38099380	38099988	Activating	False	False	True	0	2
chr5	38101990	38102268	Activating	True	True	False	2	0
chr5	38207264	38208033	Activating	True	True	False	2	0
chr5	38297829	38298284	Activating	False	False	True	0	2
chr5	38347334	38347641	Activating	True	True	True	1	2
chr5	38382848	38383211	Activating	True	True	False	2	0
chr5	38414266	38414745	Activating	False	False	True	0	2
chr5	38466193	38467226	Activating	True	True	True	1	2
chr5	38631175	38631657	Activating	False	False	True	0	2
chr5	38650993	38651344	Activating	True	True	False	2	0
chr5	38660183	38660735	Activating	False	False	True	0	2
chr5	38720947	38721301	Activating	False	False	True	0	2
chr5	38738709	38739471	Activating	False	False	True	0	2
chr5	38806650	38807100	Activating	True	True	True	1	2
chr5	38821786	38822978	Activating	False	False	True	0	2
chr5	39074272	39074705	Activating	False	False	True	0	2
chr5	39102367	39103200	Activating	True	True	True	3	1
chr5	39137745	39138447	Activating	True	True	False	2	0
chr5	39158099	39158783	Activating	True	True	True	1	2
chr5	39249009	39249922	Activating	True	True	False	2	0
chr5	39399232	39400041	Activating	False	False	True	0	2
chr5	39543351	39543750	Activating	True	True	False	2	0
chr5	39599679	39600099	Activating	True	True	False	2	0
chr5	39652989	39653387	Activating	False	False	True	0	2
chr5	39668832	39669438	Activating	True	True	False	2	0
chr5	39716400	39716910	Activating	False	False	True	0	2
chr5	39755972	39756170	Activating	True	True	False	2	0
chr5	39787628	39788471	Activating	False	False	True	0	2
chr5	40059311	40059901	Activating	False	False	True	0	2
chr5	40405187	40405869	Activating	False	False	True	0	2
chr5	40437617	40437993	Activating	False	False	True	0	2
chr5	40486323	40486743	Activating	False	False	True	0	2
chr5	40541027	40542039	Activating	True	True	True	2	1
chr5	40689242	40689760	Activating	True	True	True	1	2
chr5	40825360	40826117	Repressing	True	True	False	2	0
chr5	40834976	40835662	Activating	False	False	True	0	2
chr5	40877590	40878007	Activating	False	False	True	0	2
chr5	40909271	40909572	Activating	True	True	False	2	0
chr5	41067809	41068420	Activating	True	True	True	2	1
chr5	41242014	41242478	Activating	False	False	True	0	2
chr5	41360841	41361472	Activating	False	False	True	0	2
chr5	41508147	41508654	Activating	False	False	True	0	2
chr5	41695833	41696527	Activating	True	True	True	1	2
chr5	41738760	41739479	Activating	True	True	False	2	0
chr5	41794468	41794712	Activating	True	True	False	2	0
chr5	41849088	41849374	Activating	True	True	False	2	0
chr5	41903741	41904688	Activating	True	True	True	2	1
chr5	41925010	41925803	Activating	False	False	True	0	2
chr5	41973962	41974261	Activating	True	True	False	2	0
chr5	42079230	42079631	Activating	False	False	True	0	2
chr5	42111216	42111579	Activating	False	False	True	0	2
chr5	42166929	42167289	Repressing	False	False	True	0	2
chr5	42620506	42620903	Activating	False	False	True	0	2
chr5	42734668	42735379	Repressing	False	False	True	0	2
chr5	42836754	42837309	Activating	False	False	True	0	2
chr5	42863062	42863514	Activating	False	False	True	0	2
chr5	42876469	42876838	Activating	True	True	False	2	0
chr5	42950414	42951129	Activating	True	True	True	1	2
chr5	42993169	42994157	Activating	True	True	False	2	0
chr5	43040288	43040640	Repressing	True	True	False	2	0
chr5	43066462	43067305	Activating	False	False	True	0	2
chr5	43074806	43075983	Activating	True	True	True	2	1
chr5	43099634	43100052	Activating	True	True	True	2	1
chr5	43120676	43121785	Activating	True	True	True	2	1
chr5	43197516	43197975	Activating	True	True	True	2	1
chr5	43226608	43227031	Repressing	True	True	False	2	0
chr5	43312787	43313827	Activating	True	True	True	2	1
chr5	43338746	43339258	Activating	False	False	True	0	2
chr5	43368322	43368947	Activating	True	True	False	2	0
chr5	43402440	43403104	Activating	True	True	False	2	0
chr5	43416190	43416936	Activating	False	False	True	0	2
chr5	43483301	43484748	Activating	True	True	False	2	0
chr5	43514855	43515483	Activating	False	False	True	0	2
chr5	43549159	43549576	Activating	False	False	True	0	2
chr5	43556638	43557461	Activating	False	False	True	0	2
chr5	43602378	43603422	Repressing	False	False	True	0	1
chr5	43637747	43638288	Activating	False	False	True	0	2
chr5	43711292	43711819	Activating	True	True	True	1	2
chr5	43718094	43718790	Repressing	False	False	True	0	2
chr5	43772425	43773480	Activating	True	True	True	1	2
chr5	43945313	43945874	Activating	False	False	True	0	2
chr5	44178407	44178916	Activating	False	False	True	0	2
chr5	44530719	44531175	Activating	False	False	True	0	2
chr5	44691641	44692279	Activating	False	False	True	0	2
chr5	44808722	44809288	Activating	False	False	True	0	2
chr5	44875636	44876028	Activating	False	False	True	0	2
chr5	44974836	44975968	Activating	False	False	True	0	2
chr5	45007010	45007570	Activating	False	False	True	0	2
chr5	45117353	45117929	Activating	False	False	True	0	2
chr5	45225461	45225879	Mixed	True	True	True	2	1
chr5	45484256	45484634	Activating	False	False	True	0	2
chr5	46433515	46435140	Repressing	False	False	True	0	2
chr5	46574822	46575209	Repressing	False	False	True	0	2
chr5	46597809	46598196	Activating	False	False	True	0	2
chr5	46608233	46608892	Repressing	False	False	True	0	2
chr5	46610456	46610888	Repressing	False	False	True	0	2
chr5	46620762	46621168	Activating	False	False	True	0	2
chr5	46638535	46638945	Activating	False	False	True	0	2
chr5	46646725	46647167	Activating	False	False	True	0	2
chr5	46659377	46659829	Activating	False	False	True	0	2
chr5	46666004	46666515	Activating	False	False	True	0	2
chr5	46672321	46672910	Activating	False	False	True	0	2
chr5	46692501	46693632	Activating	False	False	True	0	2
chr5	46721284	46721896	Repressing	False	False	True	0	2
chr5	46728453	46728863	Activating	False	False	True	0	2
chr5	46743105	46743792	Repressing	False	False	True	0	2
chr5	46767693	46768102	Activating	False	False	True	0	2
chr5	46777242	46777753	Activating	False	False	True	0	2
chr5	46788322	46788676	Activating	False	False	True	0	2
chr5	46794010	46794524	Activating	False	False	True	0	2
chr5	46802222	46802693	Activating	False	False	True	0	2
chr5	46807360	46807744	Repressing	False	False	True	0	2
chr5	46820243	46820843	Activating	False	False	True	0	2
chr5	46833752	46834390	Activating	False	False	True	0	2
chr5	46844739	46845556	Activating	False	False	True	0	2
chr5	46848467	46849451	Activating	False	False	True	0	2
chr5	46857230	46857772	Activating	False	False	True	0	2
chr5	46877066	46877689	Activating	False	False	True	0	2
chr5	46885092	46885573	Activating	False	False	True	0	2
chr5	46906891	46908563	Activating	False	False	True	0	2
chr5	46913814	46914680	Activating	False	False	True	0	2
chr5	46918403	46918740	Activating	False	False	True	0	2
chr5	46967322	46967794	Activating	False	False	True	0	2
chr5	46983538	46984009	Activating	False	False	True	0	2
chr5	46987294	46988035	Activating	False	False	True	0	2
chr5	47021269	47022132	Activating	False	False	True	0	2
chr5	47026822	47027260	Repressing	False	False	True	0	2
chr5	47028980	47029869	Activating	False	False	True	0	2
chr5	47045986	47046432	Activating	False	False	True	0	2
chr5	47061533	47062006	Activating	False	False	True	0	2
chr5	47065825	47066186	Activating	False	False	True	0	2
chr5	47075468	47076184	Activating	False	False	True	0	2
chr5	47078997	47079579	Activating	False	False	True	0	2
chr5	47110838	47111276	Repressing	False	False	True	0	2
chr5	47130213	47130628	Repressing	False	False	True	0	2
chr5	47139124	47139567	Activating	False	False	True	0	2
chr5	47148366	47148825	Activating	False	False	True	0	2
chr5	47154664	47155079	Activating	False	False	True	0	2
chr5	47160106	47160633	Activating	False	False	True	0	2
chr5	47167235	47167974	Activating	False	False	True	0	2
chr5	47173221	47173826	Activating	False	False	True	0	2
chr5	47182774	47183353	Repressing	False	False	True	0	2
chr5	47186347	47186742	Activating	False	False	True	0	2
chr5	47190035	47190557	Activating	False	False	True	0	2
chr5	47192202	47192619	Activating	False	False	True	0	2
chr5	47194796	47195347	Activating	False	False	True	0	2
chr5	47201857	47202911	Activating	False	False	True	0	2
chr5	47204522	47205665	Activating	False	False	True	0	2
chr5	47210915	47211890	Activating	False	False	True	0	2
chr5	47214114	47214594	Activating	False	False	True	0	2
chr5	47219202	47219583	Activating	False	False	True	0	2
chr5	47222380	47222751	Activating	False	False	True	0	2
chr5	47225112	47225678	Activating	False	False	True	0	2
chr5	47228089	47228656	Activating	False	False	True	0	2
chr5	47229909	47230369	Activating	False	False	True	0	2
chr5	47237578	47238025	Activating	False	False	True	0	2
chr5	47240184	47241413	Activating	False	False	True	0	2
chr5	47246161	47246681	Repressing	False	False	True	0	2
chr5	47252253	47252708	Activating	False	False	True	0	2
chr5	47257914	47258509	Activating	False	False	True	0	2
chr5	47260615	47261273	Activating	False	False	True	0	2
chr5	47262496	47263540	Activating	False	False	True	0	2
chr5	47271060	47271446	Repressing	False	False	True	0	2
chr5	47277200	47277688	Activating	False	False	True	0	2
chr5	47278630	47279311	Repressing	False	False	True	0	2
chr5	47284784	47285406	Activating	False	False	True	0	2
chr5	47288213	47289052	Activating	False	False	True	0	2
chr5	47294453	47295103	Activating	False	False	True	0	2
chr5	47308399	47309052	Activating	False	False	True	0	2
chr5	47330461	47331177	Activating	False	False	True	0	2
chr5	47341870	47342313	Activating	False	False	True	0	2
chr5	47377170	47377520	Activating	False	False	True	0	2
chr5	47388716	47389104	Activating	False	False	True	0	2
chr5	47454001	47454345	Activating	False	False	True	0	2
chr5	47486230	47486782	Activating	False	False	True	0	2
chr5	47509131	47509597	Activating	False	False	True	0	2
chr5	47547400	47547840	Activating	False	False	True	0	2
chr5	47597288	47597657	Activating	False	False	True	0	2
chr5	47631690	47632225	Activating	False	False	True	0	2
chr5	47670466	47670809	Activating	False	False	True	0	2
chr5	47677933	47678275	Activating	False	False	True	0	2
chr5	47710027	47710391	Activating	False	False	True	0	2
chr5	47748928	47749355	Activating	False	False	True	0	2
chr5	47765567	47765984	Activating	False	False	True	0	2
chr5	47847771	47848336	Activating	False	False	True	0	2
chr5	47903620	47903993	Activating	False	False	True	0	2
chr5	47926103	47926534	Activating	False	False	True	0	2
chr5	47948598	47948996	Activating	False	False	True	0	2
chr5	47963060	47963573	Activating	False	False	True	0	2
chr5	47990643	47991173	Activating	False	False	True	0	2
chr5	48009133	48009551	Activating	False	False	True	0	2
chr5	48031557	48032031	Activating	False	False	True	0	2
chr5	48060891	48061239	Activating	False	False	True	0	2
chr5	48140945	48141294	Activating	False	False	True	0	2
chr5	48178332	48178724	Activating	False	False	True	0	2
chr5	48204882	48205627	Activating	False	False	True	0	2
chr5	48250422	48250976	Activating	False	False	True	0	2
chr5	48272653	48273191	Activating	False	False	True	0	2
chr5	48308918	48309307	Activating	False	False	True	0	2
chr5	48355434	48355859	Activating	False	False	True	0	2
chr5	48364033	48364572	Activating	False	False	True	0	2
chr5	48485035	48485381	Activating	False	False	True	0	2
chr5	48541914	48542278	Activating	False	False	True	0	2
chr5	48573700	48574166	Activating	False	False	True	0	2
chr5	48611772	48612181	Activating	False	False	True	0	2
chr5	48662368	48662861	Activating	False	False	True	0	2
chr5	48689464	48689806	Activating	False	False	True	0	2
chr5	48725109	48725655	Activating	False	False	True	0	2
chr5	48731995	48732461	Activating	False	False	True	0	2
chr5	48780272	48780680	Activating	False	False	True	0	2
chr5	48793865	48794428	Activating	False	False	True	0	2
chr5	48837546	48837978	Activating	False	False	True	0	2
chr5	48860316	48860909	Activating	False	False	True	0	2
chr5	48874986	48875440	Activating	False	False	True	0	2
chr5	48890231	48890642	Activating	False	False	True	0	2
chr5	48907844	48908234	Activating	False	False	True	0	2
chr5	48950369	48950749	Activating	False	False	True	0	2
chr5	48967526	48967943	Activating	False	False	True	0	2
chr5	48972784	48973149	Activating	False	False	True	0	2
chr5	48985131	48985540	Activating	False	False	True	0	2
chr5	49009844	49010316	Activating	False	False	True	0	2
chr5	49024475	49024908	Activating	False	False	True	0	2
chr5	49043401	49043862	Activating	False	False	True	0	2
chr5	49076749	49077238	Activating	False	False	True	0	2
chr5	49089210	49089644	Activating	False	False	True	0	2
chr5	49096342	49096871	Activating	False	False	True	0	2
chr5	49115482	49115901	Activating	False	False	True	0	2
chr5	49134452	49135005	Activating	False	False	True	0	2
chr5	49173213	49173576	Activating	False	False	True	0	2
chr5	49176461	49176905	Activating	False	False	True	0	2
chr5	49183014	49183456	Activating	False	False	True	0	2
chr5	49197512	49197857	Activating	False	False	True	0	2
chr5	49208451	49208799	Activating	False	False	True	0	2
chr5	49217387	49217749	Activating	False	False	True	0	2
chr5	49226692	49227166	Activating	False	False	True	0	2
chr5	49243137	49243551	Activating	False	False	True	0	2
chr5	49245610	49245998	Activating	False	False	True	0	2
chr5	49256756	49257262	Activating	False	False	True	0	2
chr5	49262922	49263320	Activating	False	False	True	0	2
chr5	49286668	49287056	Activating	False	False	True	0	2
chr5	49304633	49305347	Activating	False	False	True	0	2
chr5	49325437	49325834	Activating	False	False	True	0	2
chr5	49337191	49337609	Activating	False	False	True	0	2
chr5	49351591	49351989	Activating	False	False	True	0	2
chr5	49367935	49368311	Activating	False	False	True	0	2
chr5	49376070	49376697	Activating	False	False	True	0	2
chr5	49399460	49399926	Activating	False	False	True	0	2
chr5	49403595	49404002	Activating	False	False	True	0	2
chr5	49405811	49406234	Activating	False	False	True	0	2
chr5	49418220	49418821	Activating	False	False	True	0	2
chr5	49423138	49423600	Activating	False	False	True	0	2
chr5	49445159	49445518	Activating	False	False	True	0	2
chr5	49451824	49452213	Activating	False	False	True	0	2
chr5	49476817	49477407	Activating	False	False	True	0	2
chr5	49478877	49479356	Activating	False	False	True	0	2
chr5	49484955	49485360	Activating	False	False	True	0	2
chr5	49492180	49492587	Activating	False	False	True	0	2
chr5	49496342	49496783	Activating	False	False	True	0	2
chr5	49499025	49499465	Activating	False	False	True	0	2
chr5	49506254	49506626	Activating	False	False	True	0	2
chr5	49520590	49521096	Activating	False	False	True	0	2
chr5	49537484	49538001	Activating	False	False	True	0	2
chr5	49541501	49541871	Activating	False	False	True	0	2
chr5	49546090	49546486	Activating	False	False	True	0	2
chr5	49549013	49549407	Activating	False	False	True	0	2
chr5	49555750	49556171	Activating	False	False	True	0	2
chr5	49563388	49563877	Activating	False	False	True	0	2
chr5	49572592	49573354	Activating	False	False	True	0	2
chr5	49574557	49575034	Activating	False	False	True	0	2
chr5	49576695	49577135	Activating	False	False	True	0	2
chr5	49589897	49590402	Activating	False	False	True	0	2
chr5	49601603	49602280	Repressing	False	False	True	0	2
chr5	49612110	49615895	Repressing	False	False	True	0	2
chr5	49618059	49618965	Activating	False	False	True	0	2
chr5	49623243	49624490	Activating	False	False	True	0	2
chr5	49626220	49627330	Repressing	False	False	True	0	2
chr5	49631849	49632881	Repressing	False	False	True	0	2
chr5	49642046	49643303	Repressing	False	False	True	0	2
chr5	49658350	49658750	Repressing	False	False	True	0	2
chr5	49672801	49673286	Activating	False	False	True	0	2
chr5	49684720	49685380	Activating	False	False	True	0	2
chr5	49703732	49704083	Activating	False	False	True	0	2
chr5	49716198	49716587	Activating	False	False	True	0	2
chr5	49720215	49720604	Activating	False	False	True	0	2
chr5	49746487	49746992	Activating	False	False	True	0	2
chr5	49753649	49754044	Activating	False	False	True	0	2
chr5	49758590	49758990	Repressing	False	False	True	0	2
chr5	49763689	49764100	Repressing	False	False	True	0	2
chr5	49776317	49776712	Repressing	False	False	True	0	2
chr5	49779737	49780227	Activating	False	False	True	0	2
chr5	49787376	49787771	Repressing	False	False	True	0	2
chr5	49791921	49792317	Activating	False	False	True	0	2
chr5	49795010	49795882	Activating	False	False	True	0	2
chr5	49803473	49804074	Activating	False	False	True	0	2
chr5	49805562	49806102	Repressing	False	False	True	0	2
chr5	49811075	49811514	Activating	False	False	True	0	2
chr5	49821902	49822282	Activating	False	False	True	0	2
chr5	49827735	49828652	Activating	False	False	True	0	2
chr5	49836108	49836473	Repressing	False	False	True	0	2
chr5	49839377	49839781	Activating	False	False	True	0	2
chr5	49843931	49844357	Activating	False	False	True	0	2
chr5	49850372	49850782	Activating	False	False	True	0	2
chr5	49852897	49853370	Activating	False	False	True	0	2
chr5	49859093	49859709	Activating	False	False	True	0	2
chr5	49865079	49865489	Repressing	False	False	True	0	2
chr5	49870408	49870784	Activating	False	False	True	0	2
chr5	49876547	49877120	Activating	False	False	True	0	2
chr5	49888113	49888615	Activating	False	False	True	0	2
chr5	49892677	49893182	Repressing	False	False	True	0	2
chr5	49898377	49899116	Activating	False	False	True	0	2
chr5	49914019	49914618	Activating	False	False	True	0	2
chr5	49918939	49919407	Activating	False	False	True	0	2
